Senior Friendly Golf Llc,2928 Tenderfoot Hill St,Colorado Springs,CO,80906,38.79089,-104.811006
Dakota Dunes Country Club,960 Dakota Dunes Blvd,North Sioux City,SD,57049,42.4853584,-96.4919284
Hyland Hills Park  Rec Dist,9650 Sheridan Blvd,Westminster,CO,80031,39.8705656,-105.050356
Woodland Creek Golf Course,22860 Imperial Ave N,Forest Lake,MN,55025,45.2777586,-92.9396284
Prairie Bluff Golf Course,19433 Renwick Rd,Lockport,IL,60441,41.5945849,-88.088872
Bog Golf Course,3121 County Road I,Saukville,WI,53080,43.3884267,-87.9813071
Crystal Falls Golf Club,3400 Crystal Falls Pkwy,Leander,TX,78641,30.5463923,-97.8767307
Heritage Ridge Golf Club,6510 Se Heritage Blvd,Hobe Sound,FL,33455,27.1148893,-80.1657377
Town & Country Golf Links,197 East Ave Unit 2,Woodstown,NJ,8098,39.6528061,-75.3162313
Reserve Golf Club,4061 Wyndmere Dr,Southport,NC,28461,33.9520179,-78.1040877
Railside Golf Club Inc,2500 76th St Sw,Byron Center,MI,49315,42.8266327,-85.7252245
Brass Boys Enterprises Inc,633 Silver Rd,Ocala,FL,34472,29.1040398,-81.9996878
Eric The Trainer Golf,10950 Sherman Way Ste 160,Burbank,CA,91505,34.2002891,-118.3677374
Palos Hills Municipal Golf,7301 W 105th St,Palos Hills,IL,60465,41.7009647,-87.7993462
Singh Real Estate Co,2801 N Roosevelt Blvd,Key West,FL,33040,24.5666746,-81.7740636
Chevy Chase Club,6100 Connecticut Ave,Chevy Chase,MD,20815,38.9762742,-77.0777608
Lake Valley Golf Club,4400 Lake Valley Dr,Longmont,CO,80503,40.096996,-105.250128
Pinnacle Country Club,11928 Knoxville Rd,Milan,IL,61264,41.402282,-90.534845
Harrison Country Club Pro Shop,110 Country Club Ln,Harrison,AR,72601,36.2633782,-93.128257
Rolling Hills Golf Club,546 E Palmer Cir,Aberdeen,SD,57401,45.4720706,-98.5109615
Garrison Golf Course,2015 Route 9,Garrison,NY,10524,41.3881203,-73.912223
Upland Trace Golf Course,192 Wedgewood Dr,Raeford,NC,28376,34.9619286,-79.1160035
Hampshire Greens Golf Course,616 Firestone Dr,Ashton,MD,20861,39.12771,-76.9995389
Catatonk Golf Club Inc,71 Golf Club Rd,Candor,NY,13743,42.1845893,-76.3123931
Cambridge Golf Course,900 Crosscreek Rd,Cambridge,NE,69022,40.2866174,-100.1630804
City Of Decatur,2000 S Fm 51,Decatur,TX,76234,33.2178526,-97.5975373
Comcourse,1101 Pacific Ave Ste 200,Santa Cruz,CA,95060,36.9719136,-122.0259056
Cordova Country Club,7400 Cordova Club Dr E,Cordova,TN,38018,35.1594959,-89.8152081
Red Hook Golf Club,650 Route 199,Red Hook,NY,12571,41.977877,-73.835949
Highlands Golf Club,102 Ben Hogan Dr,Missoula,MT,59803,46.8259203,-114.0019666
Ridgeview Ranch Golf Club,2701 Ridgeview Dr,Plano,TX,75025,33.1124634,-96.7435459
Brookshire Golf Club,12120 Brookshire Pkwy,Carmel,IN,46033,39.9711777,-86.0890343
The Reserve Vineyards & Golf Club L L C,4805 Sw 229th Ave,Beaverton,OR,97078,45.4850625,-122.9136924
Lil Bit Child Care Ctr Llc,2 N Maple Ave Unit 3,Ridgely,MD,21660,38.9488226,-75.8825733
Bears Den Golf Course,18454 Dayspring Dr,Park Rapids,MN,56470,46.9205609,-94.9877962
Highland Ridge Golf Club,3640 Sand Acres Dr,De Pere,WI,54115,44.4540859,-88.114624
Shannopin Country Club,1 Windmere Rd,Pittsburgh,PA,15202,40.514985,-80.0687681
Mistletoe Realty,851 Mistletoe Ln,Redding,CA,96002,40.5780309,-122.3562416
Southview Country Club,239 Mendota Rd E,Saint Paul,MN,55118,44.8849078,-93.0735338
Richard Steffens,1858 Rancho Janet,Alpine,CA,91901,32.8257198,-116.7823811
Brown's Lake Golf Course,932 Browns Lake Dr,Burlington,WI,53105,42.690007,-88.256123
Whitemarsh Valley Country Club,815 Thomas Rd,Lafayette Hill,PA,19444,40.0948975,-75.2348429
Midvale Golf & Country Club,2387 Baird Rd,Penfield,NY,14526,43.117337,-77.4626834
Calvert City Country Club,123 Country Club Ln,Calvert City,KY,42029,37.0219692,-88.3283973
Westlake Village Golf Course,3820 Westlake Village Dr,Winnebago,IL,61088,42.3099355,-89.2925308
Sylvan Heights Golf Course,2661 Ellwood Rd,New Castle,PA,16101,40.9703836,-80.2951663
Mt Brighton Ski Area,4141 Bauer Rd,Brighton,MI,48116,42.5411712,-83.8110893
Riverbend Golf Club,7207 Saint Joe Rd,Fort Wayne,IN,46835,41.1516281,-85.0908143
Algonquin Golf Club,340 N Berry Rd,Saint Louis,MO,63122,38.5875478,-90.3766746
Karn-Sitkins-Payette Insurance,1420 Ford Ave,Wyandotte,MI,48192,42.2141717,-83.1701773
Cambridge Golf Course,1034 Beacon Hl,Evansville,IN,47725,38.1530938,-87.5388094
Brookhaven Country Club,3333 Golfing Green Dr,Dallas,TX,75234,32.9359884,-96.86321
Tupelo Bay Golf Ctr,1800 S Highway 17,Murrells Inlet,SC,29576,33.5996272,-78.9953555
Jensen Property Management,4611 Mortensen Rd Ste 106,Ames,IA,50014,42.0129645,-93.682064
Gainesville Municipal Golf,2240 Weber Dr,Gainesville,TX,76240,33.6493337,-97.2054169
Alpena Golf Course,1135 Golf Course Rd,Alpena,MI,49707,45.0870084,-83.4667437
Sleepy Hollow Golf Course,4221 S Highway 1694,Prospect,KY,40059,38.3629226,-85.5329589
Talonscove Golf Club,2220 S Talons Cv,Saratoga Springs,UT,84045,40.3214209,-111.9012604
Texarkana Country Club,1 Country Club Ln,Texarkana,AR,71854,33.4066179,-94.0171811
Meadowbrook Country Club,2149 N Green Bay Rd,Racine,WI,53405,42.7464222,-87.8310248
Stony Creek Golf Course Inc,4300 Main Park Dr,Utica,MI,48316,42.7111423,-83.0713626
Groton Country Club,94 Lovers Ln,Groton,MA,1450,42.6015733,-71.557454
San Jacinto College,8060 Spencer Hwy,Pasadena,TX,77505,29.6606211,-95.1156579
Bruce Sims Golf School,2701 Ridgeview Dr,Plano,TX,75025,33.1124634,-96.7435459
Douglaston Manor,6320 Marathon Pkwy,Little Neck,NY,11362,40.7562786,-73.728348
Lake Toxaway Co,100 Waterfall Cir,Lake Toxaway,NC,28747,35.123684,-82.9321627
Ansley Tennis Shop Llc,196 Montgomery Ferry Dr Ne,Atlanta,GA,30309,33.8005592,-84.3756087
Open Course Solutions,12750 High Bluff Dr Ste 400,San Diego,CA,92130,32.9501822,-117.2409067
Whiskey Creek Golf Course,4804 Whiskey Ct,Ijamsville,MD,21754,39.3648209,-77.299234
Interlock & Ctr For The Arts,4000 M 137,Interlochen,MI,49643,44.6326848,-85.7670449
The Club At Strawberry,14810 72nd St,Kenosha,WI,53142,42.5713385,-87.9872559
River Run Public Golf Course,1501 Dozier Rd,Montgomery,AL,36117,32.4189903,-86.1362875
Kenneth Berry,815 S Fairmont St,Amarillo,TX,79106,35.2081016,-101.877722
West Sayville Country Club,200 Main St,West Sayville,NY,11796,40.7236173,-73.0965364
John Pirner,6589 135th St W,Saint Paul,MN,55124,44.7533099,-93.1988788
Patriots Point Links,1 Patriots Point Rd,Mount Pleasant,SC,29464,32.7913916,-79.8965381
Willow Springs Golf Course,12980 Livestock Rd,Sykesville,MD,21784,39.3128477,-76.9622814
Greenhills Golf & Tennis Club,14 Enfield St,Cincinnati,OH,45218,39.2692395,-84.5188885
River Downs Golf,1900 River Downs Dr,Finksburg,MD,21048,39.5214214,-76.8810971
Sunningdale Management Group,7377 E Doubletree Ranch Rd,Scottsdale,AZ,85258,33.5662091,-111.9209371
Seven Bridges At Springtree Gc,8150 Springtree Dr,Sunrise,FL,33351,26.1707697,-80.2579302
Royal Palm Country Club,405 Forest Hills Blvd,Naples,FL,34113,26.1006965,-81.728006
Camelot The Golf Club,W192 State Road 67,Lomira,WI,53048,43.5877868,-88.4051649
Omni-Tucson Natl Country Club,2727 W Club Dr,Tucson,AZ,85742,32.3622936,-111.0254094
Country Meadows Golf Course,21957 Plank Rd,Venango,PA,16440,41.7780057,-80.114238
Edgewood Golf Club Mntnc,5669 W Divernon Rd,Auburn,IL,62615,39.5671834,-89.7507634
Tuscawilla Country Club,1500 Winter Springs Blvd,Winter Springs,FL,32708,28.6772683,-81.2532757
Tampa Palms Golf-Country Club,5811 Tampa Palms Blvd,Tampa,FL,33647,28.0958159,-82.3905634
Swaco,3413 Jackson Pike,Grove City,OH,43123,39.8895202,-83.0279094
Penn Terra Golf Club,7500 Salem Rd,Lewisburg,OH,45338,39.8416349,-84.512378
Falcon's Fire Golf Course,3200 Seralago Blvd,Kissimmee,FL,34746,28.3439685,-81.5040274
Ford Plantation,12511 Ford Ave,Richmond Hill,GA,31324,31.9280025,-81.2944563
Ken Mc Donald Golf Course,800 E Divot Dr Ste A,Tempe,AZ,85283,33.3573355,-111.9324826
Remuda Golf Course,2600 W 3500 N,Ogden,UT,84404,41.3255014,-112.0427773
Conestoga Country Club,1950 Stone Mill Rd,Lancaster,PA,17603,40.0274999,-76.3542864
Golf Matrix,9 Foxfire Blvd,Jackson Springs,NC,27281,35.173241,-79.574852
Lawrence Golf Club,101 Causeway,Lawrence,NY,11559,40.6088086,-73.7276026
Lake Placid Winter Olympic Msm,2634 Main St,Lake Placid,NY,12946,44.2846123,-73.9845407
National Meat Assn,1970 Broadway Ste 825,Oakland,CA,94612,37.8086745,-122.2680647
Roland E Powell Convention Ctr,4001 Coastal Hwy,Ocean City,MD,21842,38.3689809,-75.0734626
Villas Of Grand Cypress,1 N Jacaranda St,Orlando,FL,32836,28.4059175,-81.5266628
Fields Ferry Golf Club Mt Shop,581 Fields Ferry Dr Ne,Calhoun,GA,30701,34.5518419,-84.8455667
Forest Hills Country Club,1 Country Club Dr,Reedsport,OR,97467,43.6989276,-124.1304509
Hibiscus Golf Club,5375 Hibiscus Dr,Naples,FL,34113,26.1078061,-81.7381703
Wild Ridge Golf  Event Ctr,3905 Kane Rd,Eau Claire,WI,54703,44.837769,-91.5692405
Wolf Creek Golf Club,2521 Perrysville Rd,Danville,IL,61834,40.1032174,-87.5778479
Thompson International,Po Box 278,Thompson,CT,6277,42.0240661,-71.7977261
Adams Pointe Golf Course,405 Ne Brizendine Rd,Blue Springs,MO,64014,39.020772,-94.242194
Goodyear Golf Club,245 Jenny Ln,Danville,VA,24541,36.5522124,-79.379282
Asheboro Country Club,5105 Old Lexington Rd,Asheboro,NC,27205,35.7312884,-79.913495
Country Club Of Blue Springs,1600 Nw Circle Dr,Blue Springs,MO,64014,39.0357061,-94.2697404
Montecito Country Club,920 Summit Rd,Santa Barbara,CA,93108,34.4267609,-119.6553113
Oakridge Golf Course & Pro Shp,11 Westcross Rd,Savannah,GA,31411,31.9303792,-81.0638794
Bartlett Country Club,32 Euclid Ave,Olean,NY,14760,42.0943595,-78.4204794
Lenape Heights Golf Course,950 Golf Course Rd,Ford City,PA,16226,40.744198,-79.5225208
National Golf Club,9300 Nw 63rd St,Kansas City,MO,64152,39.2092818,-94.6889166
Willow Valley Golf Course,2416 Willow Street Pike,Lancaster,PA,17602,39.992211,-76.290497
Reserve Club At Woodside,3000 Reserve Club Dr,Aiken,SC,29803,33.4812715,-81.7345031
Indianhead Mountain Resort,500 Indianhead Rd,Wakefield,MI,49968,46.5003762,-89.9705017
Reserve At Spanos Park,6301 W Eight Mile Rd,Stockton,CA,95219,38.0583327,-121.3881415
Glendale Lakes Golf Course,1550 President St,Glendale Heights,IL,60139,41.9155327,-88.0912378
Cedar Knob Golf Course,466 Billings Rd,Somers,CT,6071,41.963421,-72.4466283
Siren National Golf Club,Po Box 427,Siren,WI,54872,45.7871476,-92.3833627
Vestavia Country Club,Po Box 660178,Birmingham,AL,35266,33.4868258,-86.773423
Butter Valley Golf Port,Po Box 207,Bally,PA,19503,40.4026499,-75.5855636
Eagle Pointe Golf Resort,2250 E Pointe Rd,Bloomington,IN,47401,39.033247,-86.510925
Golden Bear Golf Club,72 Golden Bear Way,Hilton Head Island,SC,29926,32.1970023,-80.7413065
Country Club Of Decatur Golf,135 N Country Club Rd,Decatur,IL,62521,39.8446927,-88.8868482
Baileyton Golf Club,7925 Horton Hwy,Greeneville,TN,37745,36.344314,-82.818102
Smithtown Landing Country Club,495 Landing Ave,Smithtown,NY,11787,40.8905,-73.2012141
Arbor Springs Golf & Resort,300 Arbor Springs Pkwy,Newnan,GA,30265,33.4680216,-84.7035351
Sand Barrens Golf Club,1765 Route 9 N,Cape May Court House,NJ,8210,39.1444818,-74.7721906
Bluff Creek Golf Course,2710 Old State Road 37,Greenwood,IN,46143,39.5885846,-86.2349037
Carolina Golf Club,3011 N Rock Island Rd,Margate,FL,33063,26.2720543,-80.2225076
Winged Pheasant Golf Links,1475 Sandhill Rd,Shortsville,NY,14548,42.9611733,-77.258825
Bentwinds Golf & Country Club,6536 Dornoch Pl,Fuquay Varina,NC,27526,35.6251204,-78.7676538
Kalamazoo Acquisition Corp,6002 E N Ave,Kalamazoo,MI,49048,42.244572,-85.5128925
Country Club At Deer Run,300 Daneswood Way,Casselberry,FL,32707,28.6577045,-81.3009656
Legacy Golf Windy Hill,1825 Windy Hill Rd Se,Smyrna,GA,30080,33.896358,-84.500323
Rockaway Hunting Club,615 Ocean Ave,Lawrence,NY,11559,40.6143374,-73.7121471
Deer Lakes Golf Course,140 Deer Lake Ln,Salem,KY,42078,37.2623415,-88.257225
Sunset View Golf Course,1800 N Highway 6,Delta,UT,84624,39.3749504,-112.5192337
Pleasant Valley Golf Course,215 Plowman Rd,Vintondale,PA,15961,40.4542799,-78.9592991
Hilltop Golf Club,47000 Powell Rd,Plymouth,MI,48170,42.3656258,-83.5042981
Country Club Of Little Rock,4200 Country Club Blvd,Little Rock,AR,72207,34.7738684,-92.3194932
Whaling City Golf Course,581 Hathaway Rd,New Bedford,MA,2740,41.6555792,-70.9619601
Mineola Mack Distributors Inc,3675 Sally Piper Rd,Endicott,NY,13760,42.144628,-76.0129307
Pga National Estates Golf Crse,7736 Bay Hill Dr,Palm Beach Gardens,FL,33412,26.7917851,-80.2201711
Orchard Hills Country Club,10277 County Road D,Bryan,OH,43506,41.4706679,-84.6275239
Bath Country Club,387 Whiskeag Rd,Bath,ME,4530,43.9398275,-69.852109
Lfgcllc,24377 Ne Airport Rd,Aurora,OR,97002,45.2723958,-122.7674521
Lake Arrowhead Golf,486 Arrowridge,Waleska,GA,30183,34.303738,-84.6173311
Vinny Links Golf Course,2009 Sevier St,Nashville,TN,37206,36.1651273,-86.7367641
Hartefeld National Golf Club,1 Hartefeld Dr,Avondale,PA,19311,39.8037711,-75.7246254
Southern Dunes Golf  Country,2888 Southern Dunes Blvd,Haines City,FL,33844,28.128093,-81.6242824
Glenwood Springs Golf Club,193 Sunny Acres Rd,Glenwood Springs,CO,81601,39.5668374,-107.3449069
City Of Melbourne,900 E Strawbridge Ave,Melbourne,FL,32901,28.080064,-80.6065465
Riverwood Golf Club,400 Riverwood Dr,Clayton,NC,27527,35.6643378,-78.4124517
Kapalua Golf,1000 Office Rd,Lahaina,HI,96761,20.9944032,-156.6527121
Heritage Golf Club Maintenance,3311 Hilliard Rome Rd,Hilliard,OH,43026,40.0189013,-83.1596108
Hudson Golf Club,1418 70th Ave,Roberts,WI,54023,44.965485,-92.514191
Paradise Valley Country Club,7101 N Tatum Blvd,Paradise Valley,AZ,85253,33.5489567,-111.9663094
Bootheel Golf Club,1218 N Ingram Rd,Sikeston,MO,63801,36.9018983,-89.5648139
Willow Tree Golf & Country Clb,232 W Galbraith Line Rd,Melvin,MI,48454,43.1882959,-82.8133702
Arcadia Hills Golf Course,3801 Haines Rd,Attica,MI,48412,43.0811509,-83.1999386
Fire Ridge Golf Club,2241 County Rd W,Grafton,WI,53024,43.3549707,-87.931324
Pine Lakes Golf Club,901 E High St,Mount Gilead,OH,43338,40.5436859,-82.8090315
Fountain Of The Sun,500 S 80th St W,Mesa,AZ,85208,33.4059647,-111.6592957
Black Watch Room,Po Box 193,Bettendorf,IA,52722,41.5667821,-90.4826581
Indian Bayou Properties,1 Country Club Dr E,Destin,FL,32541,30.3950968,-86.4590755
Woodway Country Club,540 Hoyt St,Darien,CT,6820,41.1106233,-73.5040283
Chartiers Country Club,601 Baldwin Rd,Pittsburgh,PA,15205,40.4353247,-80.0930996
Family Golf & Learning Ctr,3717 Tree Court Industrial Blvd,Saint Louis,MO,63122,38.5599229,-90.4540023
Bellair Golf Course,17233 N 45th Ave Ste G,Glendale,AZ,85308,33.642584,-112.156556
Innsbruck Golf Club,Po Box 1145,Helen,GA,30545,34.7205111,-83.7062721
Cowans Ford Golf Club,761 Club Dr,Stanley,NC,28164,35.4468425,-80.9628796
Sheboygan Town & Country Corp,903 Madison Ave,Sheboygan,WI,53083,43.839699,-87.8260507
Woodcrest Associates Inc,Po Box 211,Chittenango,NY,13037,43.060207,-75.8538219
Eisenhower Golf Course,1576 Generals Hwy,Crownsville,MD,21032,39.0150549,-76.584333
Bull Golf Course,1 Long Dr,Sheboygan Falls,WI,53085,43.7138996,-87.8129822
Pomperaug Golf Club,522 Heritage Rd,Southbury,CT,6488,41.4915719,-73.224975
Coleman Country Club,175 Private Road 4001,Coleman,TX,76834,31.8662569,-99.3996619
Belles Springs Golf Course,417 Fairground Rd,Mill Hall,PA,17751,41.0695161,-77.4512959
Moorpark Little League,Po Box 496,Moorpark,CA,93020,34.29,-118.88
Oak Glen Golf Course,11234 N 600th St,Robinson,IL,62454,39.0153726,-87.834164
Seneca Hickory Stick Golf,4560 Creek Rd,Lewiston,NY,14092,43.1939772,-79.0228763
Hickory Hollow Golf Club,33455 Winona Rd,Salem,OH,44460,40.827451,-80.8682754
Crofton Country Club,1691 Crofton Pkwy,Crofton,MD,21114,39.0052383,-76.6955228
Little River Country Club,N2235 Shore Dr,Marinette,WI,54143,45.0417809,-87.6262969
Hillcrest Country Club,27749 Prospect Ave,Adel,IA,50003,41.6317797,-93.9842162
Turtle Greens Golf Course,3483 Heatherstone Rdg,Sun Prairie,WI,53590,43.1956395,-89.2682309
Country Club At The Legends,625 The Legends Pkwy,Eureka,MO,63025,38.4977596,-90.6507136
Indian Hills Golf Course,20 Indian Trail Dr,Mount Vernon,IL,62864,38.3368993,-88.9247228
Paul Walker Golf Course,1040 Covington St,Bowling Green,KY,42103,36.9794709,-86.4340753
Squirrel Run Country Club,32 Elderberry Dr,Plymouth,MA,2360,41.9297336,-70.7217477
Belle Haven Country Club,6023 Fort Hunt Rd,Alexandria,VA,22307,38.7917406,-77.051561
Folkston Country Club,186 Country Club Rd,Folkston,GA,31537,30.8407571,-82.0186769
Woodcrest Country Club,300 Evesham Rd,Cherry Hill,NJ,8003,39.8639797,-74.9861246
Valley-Lo Sports Club,2200 Tanglewood Dr,Glenview,IL,60025,42.0938766,-87.8042073
Timber Banks Country Club,8184 River Rd,Baldwinsville,NY,13027,43.1612752,-76.2784546
Deer Run Golf Course,1 Deer Run Dr,Hamilton,IL,62341,40.403614,-91.3402404
Island Lake Golf Training Ctr,1000 Red Fox Rd,Saint Paul,MN,55126,45.056257,-93.1427399
Donovan Golf Course,5805 N Knoxville Ave,Peoria,IL,61614,40.7576638,-89.5975592
Poplar Forest Golf Course,960 Ramblewood Rd,Forest,VA,24551,37.350401,-79.269898
Cimarron National Golf Club,500 Duffys Way,Guthrie,OK,73044,35.8737116,-97.4874692
Reunion Golf & Country Club,150 Greensward Dr,Madison,MS,39110,32.5121429,-90.1842084
Signal Point Club,1475 Signal Point Dr,Niles,MI,49120,41.8086705,-86.2718499
Old Collier Golf Club,797 Walkerbilt Rd,Naples,FL,34110,26.279751,-81.8041563
Mohawk River Golf Course,847 Riverview Rd,Rexford,NY,12148,42.8497381,-73.8706178
Traverse City Golf Course,1725 S Union St,Traverse City,MI,49684,44.7469599,-85.6213924
Orchard Hills Golf Club Inc,2515 Connelly Springs Rd,Granite Falls,NC,28630,35.8182611,-81.5261
Perry Creek Golf & Racquet Clb,2213 Country Club Rd,Grenada,MS,38901,33.754492,-89.7976761
High Cliff Golf Course,W5055 Golf Course Rd,Sherwood,WI,54169,44.1723686,-88.2889951
F & M Community Bank,229 Main St N,Chatfield,MN,55923,43.8490482,-92.1935017
Richard Wagley Inc,1 Indian Hill Rd,Winnetka,IL,60093,42.0929648,-87.7270684
Bridges,1535 E Brand Rd,Garland,TX,75044,32.9677608,-96.6201203
Golf Club At Ballantyne,10000 Ballantyne Commons Pkwy,Charlotte,NC,28277,35.056435,-80.8480944
Sarale Farms,16500 Clifton Court Rd,Stockton,CA,95206,37.8419933,-121.5294134
Pinehaven Country Club,1151 Siver Rd,Guilderland,NY,12084,42.7157341,-73.9081326
Deer Park Golf Club,1201 N Country Club Dr,Deer Park,WA,99006,47.9690491,-117.4491471
Souhegan Woods Golf Club,65 Thornton Ferry Road Ii,Amherst,NH,3031,42.842645,-71.5681572
Salt Creek Rural Park District,530 S Williams Ave,Palatine,IL,60074,42.0999804,-88.0090559
Tanners Brook Golf Club,5810 190th St N,Forest Lake,MN,55025,45.22687,-92.990052
Pecan Plantation Airport-0tx1,9600 Air Park Dr,Granbury,TX,76049,32.3576012,-97.6722451
Heidelberg Country Club,1 Clubhouse Dr,Bernville,PA,19506,40.4288165,-76.121267
Siskiyou Lake Golf Resort Inc,1000 Siskiyou Lake Blvd,Mount Shasta,CA,96067,41.2865516,-122.3175755
Hancock Golf Course,522 Golf Course Rd,Hancock,NY,13783,41.960871,-75.284469
Saticoy Country Club,4450 Clubhouse Dr,Somis,CA,93066,34.2728741,-119.1072519
Avondale Golf Course,10745 N Avondale Loop,Hayden,ID,83835,47.7696692,-116.7589725
Skyline Country Club,5200 E Saint Andrews Dr,Tucson,AZ,85718,32.3293171,-110.8819088
Rhode Island Country Club,150 Nayatt Rd,Barrington,RI,2806,41.728426,-71.3289319
Foothills Golf Course,14200 E County 14th St,Yuma,AZ,85367,32.6278237,-114.387727
Arrowhead Golf Course,3468 State Road 167,Richfield,WI,53076,43.2511978,-88.2105888
Lane Tree Development,2317 Salem Church Rd,Goldsboro,NC,27530,35.4245853,-77.9979191
Golf Quest,1 Sand Cut Rd,Brookfield,CT,6804,41.4377595,-73.400253
Northern Clay Ctr,2424 E Franklin Ave,Minneapolis,MN,55406,44.9631746,-93.2363282
Reddeman Farms Restaurant,555 Dancer Rd,Chelsea,MI,48118,42.2779359,-83.931607
Beverly Hills Country Club,3084 Motor Ave,Los Angeles,CA,90064,34.0344479,-118.4096846
Bull At Pinehurst Farms,1 Long Dr,Sheboygan Falls,WI,53085,43.7138996,-87.8129822
Hawk's Tall Maintenance,145 S Morristown Pike,Greenfield,IN,46140,39.783692,-85.7552591
Centre Hills Country Club,153 Country Club Rd,State College,PA,16801,40.7964425,-77.8358798
Prairie Falls Golf Club,3200 N Spokane St,Post Falls,ID,83854,47.7381017,-116.9470879
Bowling Green Country Club,838 Bowling Green Rd,Front Royal,VA,22630,38.9910782,-78.1232218
Monterey Country Club,41500 Monterey Ave,Palm Desert,CA,92260,33.7525534,-116.3910494
Heritage Ranch Golf Shop,465 Scenic Ranch Cir,Mckinney,TX,75069,33.1387403,-96.593528
University-South Fl Polytecnic,3433 Winter Lake Rd,Lakeland,FL,33803,27.9966942,-81.889344
Tyrone Hills Golf Course,8449 Old Us 23,Fenton,MI,48430,42.7360926,-83.7659014
Brickyard At Riverside Golf,6000 Wesleyan Dr N,Macon,GA,31210,32.9562618,-83.7301981
Boca West Country Club,20583 Boca West Dr,Boca Raton,FL,33434,26.3866468,-80.1600556
Free Trip Dot Com,Po Box 1271,Alexandria,VA,22313,38.8,-77.05
Ole Miss Golf Course,147 Golf Club Rd,Oxford,MS,38655,34.3902337,-89.5312165
Kerry Landing Golf Courses,805 Valhalla Ln,Benton,KY,42025,36.8810771,-88.2449387
Eagle Harbor Golf Course,2217 Eagle Harbor Pkwy,Fleming Isle,FL,32003,30.1128595,-81.7277971
Gulf Hills Golf Course,13700 Paso Rd,Ocean Springs,MS,39564,30.428341,-88.837176
Cross Creek Golf Club,1724 Nuttman Ave,Decatur,IN,46733,40.8328972,-84.9427707
Raceway Restaurant & Golf Club,Po Box 278,Thompson,CT,6277,42.0240661,-71.7977261
Rivertowne Country Club Llc,1700 Rivertowne Country Club Dr,Mount Pleasant,SC,29466,32.8793291,-79.8241713
Kahuku High School,56-490 Kamehameha Hwy,Kahuku,HI,96731,21.6767312,-157.9460327
Twining Valley Golf Club,1400 Twining Rd,Dresher,PA,19025,40.1419899,-75.1539459
Moorhead Country Club,2101 N River Dr,Moorhead,MN,56560,46.8985232,-96.7709267
Palm Beach Town Hall Info,360 S County Rd,Palm Beach,FL,33480,26.7032148,-80.0363509
Arizona Golf Resort,425 S Power Rd,Mesa,AZ,85206,33.4055556,-111.6841649
Old Carolina Golf Club,89 Old Carolina Dr,Bluffton,SC,29910,32.2726979,-80.8780023
Highland Springs Country Club,5400 S Highland Springs Blvd,Springfield,MO,65809,37.1137754,-93.2175418
Shamrock Hills Golf Club,31071 County Road 390,Gobles,MI,49055,42.4009321,-85.8537888
Mt Ogden Golf Course,1787 Constitution Way,Ogden,UT,84403,41.2030764,-111.9360064
Sailfish Pt Prop Onrs Clb,2201 Se Sailfish Point Blvd,Stuart,FL,34996,27.178599,-80.1579973
Country Club Of Farmington,806 Farmington Ave,Farmington,CT,6032,41.7270231,-72.826536
Blue Heron Golf Club,3225 Blue Heron Trce,Medina,OH,44256,41.1117929,-81.8048815
Cassville Golf Club,529 Red Robin Rd,Pineville,MO,64856,36.5645854,-94.209157
Studebaker Golf Course,718 E Calvert St,South Bend,IN,46613,41.654303,-86.2398129
Meadowbrook Farms Golf Club,23230 Meadowbrook Farms Club Dr,Katy,TX,77494,29.7124091,-95.791527
Maplecrest Golf Club,1148 Willow Bend Dr,Medina,OH,44256,41.1145085,-81.8384325
Round Valley Golf Course,1875 Round Valley Rd,Morgan,UT,84050,41.042187,-111.631522
Duckers Lake Golf Course,98 Buena Vista Dr,Frankfort,KY,40601,38.1769917,-84.7801809
Kettle Hills Golf Course,3375 State Road 167,Richfield,WI,53076,43.2477454,-88.2052117
Possum Trot Golf Course,1170 Possum Trot Rd,North Myrtle Beach,SC,29582,33.8260614,-78.6924091
Tascosa Golf Club,4502 Fairway Dr,Amarillo,TX,79124,35.238185,-101.8994809
Thunder Hills Country Club,16682 Thunder Hills Dr,Peosta,IA,52068,42.451169,-90.815093
Morro Bay Golf Course,201 State Park Rd,Morro Bay,CA,93442,35.3454679,-120.8419124
Rose Creek Golf Course,1500 E Rose Creek Pkwy S,Fargo,ND,58104,46.8107305,-96.8099832
Deer Ridge Golf Club,401 W Country Club Dr,Brentwood,CA,94513,37.93623,-121.7401264
Deerwood Club,1717 Forest Garden Dr,Kingwood,TX,77345,30.0435636,-95.1675066
Manor Golf Course,153 Bran Rd,Reading,PA,19608,40.2891319,-76.047816
Rhodes Ranch Golf Club,20 Rhodes Ranch Pkwy,Las Vegas,NV,89148,36.0436488,-115.288435
Lost Track Golf Club,60205 Sunset View Dr,Bend,OR,97702,43.9877079,-121.3099889
Green Farm Resort,57 Jenny Green Rd,Falls Rough,KY,40119,37.5889541,-86.5536575
Punderson Manor Hse & Resrt,11755 Kinsman Rd,Newbury,OH,44065,41.4613477,-81.219292
Avalon Golf  Country Club,1299 Oak Chase Blvd,Lenoir City,TN,37772,35.8652186,-84.2451087
Anderson Golf Club,2831 County Road 156,Anderson,AL,35610,34.9179845,-87.260772
Falcon Golf Club,15152 W Camelback Rd,Litchfield Park,AZ,85340,33.5117826,-112.3858792
Menifee Lakes Country Club,29875 Menifee Lakes Dr,Menifee,CA,92584,33.6884603,-117.1595775
